timestamp_ms,ecg_mV,ppg_au,pcg_au,spo2_pct,temp_c
1711780831212,0.0085,0.3718,0.0214,97.75,36.67
1711780831216,0.0077,0.3729,0.0200,97.75,36.67
1711780831220,0.0070,0.3742,0.0216,97.75,36.67
1711780831224,0.0063,0.3757,0.0256,97.75,36.67
1711780831228,0.0057,0.3775,0.0310,97.75,36.67
1711780831232,0.0053,0.3796,0.0361,97.75,36.67
1711780831236,0.0052,0.3818,0.0393,97.75,36.67
1711780831240,0.0056,0.3843,0.0398,97.75,36.67
1711780831244,0.0065,0.3870,0.0374,97.75,36.67
1711780831248,0.0083,0.3900,0.0327,97.75,36.67
1711780831252,0.0111,0.3931,0.0273,97.75,36.67
1711780831256,0.0153,0.3965,0.0226,97.75,36.67
1711780831260,0.0211,0.4000,0.0202,97.75,36.67
1711780831264,0.0288,0.4038,0.0207,97.75,36.67
1711780831268,0.0386,0.4077,0.0239,97.75,36.67
1711780831272,0.0504,0.4118,0.0290,97.75,36.67
1711780831276,0.0642,0.4161,0.0344,97.75,36.67
1711780831280,0.0796,0.4206,0.0384,97.76,36.67
1711780831284,0.0961,0.4252,0.0400,97.76,36.67
1711780831288,0.1128,0.4300,0.0386,97.76,36.67
1711780831292,0.1288,0.4349,0.0346,97.76,36.67
1711780831296,0.1432,0.4399,0.0292,97.76,36.67
1711780831300,0.1548,0.4451,0.0241,97.76,36.67
1711780831304,0.1629,0.4504,0.0207,97.76,36.67
1711780831308,0.1667,0.4558,0.0201,97.76,36.67
1711780831312,0.1659,0.4613,0.0225,97.76,36.67
1711780831316,0.1605,0.4669,0.0270,97.76,36.67
1711780831320,0.1508,0.4726,0.0325,97.76,36.67
1711780831324,0.1375,0.4783,0.0372,97.76,36.67
1711780831328,0.1215,0.4841,0.0398,97.76,36.67
1711780831332,0.1039,0.4900,0.0395,97.76,36.67
1711780831336,0.0855,0.4959,0.0363,97.76,36.67
1711780831340,0.0675,0.5019,0.0314,97.76,36.67
1711780831344,0.0505,0.5078,0.0264,97.76,36.67
1711780831348,0.0352,0.5138,0.0229,97.76,36.67
1711780831352,0.0218,0.5199,0.0227,97.76,36.67
1711780831356,0.0105,0.5259,0.0269,97.76,36.67
1711780831360,0.0013,0.5319,0.0357,97.76,36.67
1711780831364,-0.0061,0.5379,0.0490,97.76,36.67
1711780831368,-0.0118,0.5438,0.0655,97.76,36.67
1711780831372,-0.0161,0.5498,0.0836,97.76,36.67
1711780831376,-0.0193,0.5557,0.1012,97.76,36.67
1711780831380,-0.0216,0.5615,0.1156,97.76,36.67
1711780831384,-0.0234,0.5673,0.1246,97.77,36.67
1711780831388,-0.0246,0.5731,0.1268,97.77,36.67
1711780831392,-0.0256,0.5788,0.1220,97.77,36.67
1711780831396,-0.0263,0.5844,0.1117,97.77,36.67
1711780831400,-0.0269,0.5899,0.0984,97.77,36.67
1711780831404,-0.0274,0.5954,0.0848,97.77,36.67
1711780831408,-0.0278,0.6007,0.0730,97.77,36.67
1711780831412,-0.0282,0.6060,0.0637,97.77,36.67
1711780831416,-0.0285,0.6112,0.0566,97.77,36.67
1711780831420,-0.0287,0.6163,0.0505,97.77,36.67
1711780831424,-0.0290,0.6212,0.0444,97.77,36.67
1711780831428,-0.0292,0.6261,0.0377,97.77,36.67
1711780831432,-0.0294,0.6309,0.0310,97.77,36.67
1711780831436,-0.0296,0.6355,0.0250,97.77,36.67
1711780831440,-0.0297,0.6400,0.0211,97.77,36.67
1711780831444,-0.0298,0.6444,0.0201,97.77,36.67
1711780831448,-0.0299,0.6487,0.0222,97.77,36.67
1711780831452,-0.0300,0.6528,0.0266,97.77,36.67
1711780831456,-0.0300,0.6569,0.0320,97.77,36.67
1711780831460,-0.0300,0.6608,0.0368,97.77,36.67
1711780831464,-0.0300,0.6646,0.0397,97.77,36.67
1711780831468,-0.0299,0.6682,0.0396,97.77,36.67
1711780831472,-0.0298,0.6717,0.0367,97.77,36.67
1711780831476,-0.0297,0.6751,0.0318,97.77,36.67
1711780831480,-0.0296,0.6784,0.0263,97.77,36.67
1711780831484,-0.0294,0.6816,0.0220,97.78,36.67
1711780831488,-0.0293,0.6846,0.0200,97.78,36.67
1711780831492,-0.0290,0.6875,0.0211,97.78,36.67
1711780831496,-0.0288,0.6903,0.0247,97.78,36.67
1711780831500,-0.0285,0.6929,0.0300,97.78,36.67
1711780831504,-0.0282,0.6955,0.0353,97.78,36.67
1711780831508,-0.0279,0.6979,0.0389,97.78,36.67
1711780831512,-0.0276,0.7002,0.0400,97.78,36.67
1711780831516,-0.0272,0.7024,0.0380,97.78,36.67
1711780831520,-0.0268,0.7045,0.0337,97.78,36.67
1711780831524,-0.0264,0.7065,0.0282,97.78,36.67
1711780831528,-0.0260,0.7084,0.0233,97.78,36.67
1711780831532,-0.0255,0.7102,0.0204,97.78,36.67
1711780831536,-0.0250,0.7119,0.0203,97.78,36.67
1711780831540,-0.0245,0.7135,0.0232,97.78,36.67
1711780831544,-0.0240,0.7150,0.0280,97.78,36.67
1711780831548,-0.0234,0.7164,0.0334,97.78,36.67
1711780831552,-0.0228,0.7177,0.0379,97.78,36.67
1711780831556,-0.0222,0.7190,0.0399,97.78,36.67
1711780831560,-0.0216,0.7201,0.0390,97.78,36.67
1711780831564,-0.0210,0.7212,0.0355,97.78,36.67
1711780831568,-0.0203,0.7222,0.0303,97.78,36.67
1711780831572,-0.0196,0.7232,0.0250,97.78,36.67
1711780831576,-0.0189,0.7240,0.0212,97.78,36.67
1711780831580,-0.0182,0.7248,0.0200,97.79,36.67
1711780831584,-0.0175,0.7256,0.0218,97.79,36.67
1711780831588,-0.0168,0.7263,0.0261,97.79,36.67
1711780831592,-0.0160,0.7269,0.0315,97.79,36.67
1711780831596,-0.0152,0.7274,0.0365,97.79,36.67
1711780831600,-0.0145,0.7279,0.0395,97.79,36.67
1711780831604,-0.0137,0.7284,0.0397,97.79,36.67
1711780831608,-0.0128,0.7288,0.0370,97.79,36.67
1711780831612,-0.0120,0.7291,0.0322,97.79,36.67
1711780831616,-0.0112,0.7294,0.0268,97.79,36.67
1711780831620,-0.0103,0.7296,0.0223,97.79,36.67
1711780831624,-0.0095,0.7298,0.0201,97.79,36.67
1711780831628,-0.0086,0.7299,0.0208,97.79,36.67
1711780831632,-0.0078,0.7300,0.0243,97.79,36.67
1711780831636,-0.0069,0.7300,0.0295,97.79,36.67
1711780831640,-0.0060,0.7300,0.0348,97.79,36.67
1711780831644,-0.0051,0.7299,0.0387,97.79,36.67
1711780831648,-0.0042,0.7298,0.0400,97.79,36.67
1711780831652,-0.0033,0.7297,0.0383,97.79,36.67
1711780831656,-0.0024,0.7294,0.0341,97.79,36.67
1711780831660,-0.0015,0.7291,0.0287,97.79,36.67
1711780831664,-0.0006,0.7288,0.0237,97.79,36.67
1711780831668,0.0003,0.7284,0.0206,97.79,36.67
1711780831672,0.0012,0.7280,0.0202,97.79,36.67
1711780831676,0.0021,0.7274,0.0228,97.80,36.67
1711780831680,0.0030,0.7269,0.0275,97.80,36.67
1711780831684,0.0039,0.7262,0.0330,97.80,36.67
1711780831688,0.0048,0.7255,0.0375,97.80,36.67
1711780831692,0.0057,0.7247,0.0399,97.80,36.67
1711780831696,0.0066,0.7238,0.0393,97.80,36.67
1711780831700,0.0075,0.7229,0.0359,97.80,36.67
1711780831704,0.0083,0.7219,0.0308,97.80,36.67
1711780831708,0.0092,0.7208,0.0254,97.80,36.67
1711780831712,0.0101,0.7196,0.0214,97.80,36.67
1711780831716,0.0109,0.7183,0.0200,97.80,36.67
1711780831720,0.0117,0.7170,0.0216,97.80,36.67
1711780831724,0.0126,0.7155,0.0256,97.80,36.67
1711780831728,0.0134,0.7140,0.0310,97.80,36.67
1711780831732,0.0142,0.7123,0.0361,97.80,36.67
1711780831736,0.0150,0.7106,0.0393,97.80,36.67
1711780831740,0.0158,0.7087,0.0398,97.80,36.67
1711780831744,0.0165,0.7067,0.0374,97.80,36.67
1711780831748,0.0173,0.7047,0.0327,97.80,36.67
1711780831752,0.0180,0.7025,0.0273,97.80,36.67
1711780831756,0.0187,0.7002,0.0226,97.80,36.67
1711780831760,0.0194,0.6977,0.0202,97.80,36.67
1711780831764,0.0201,0.6952,0.0207,97.80,36.67
1711780831768,0.0208,0.6925,0.0239,97.81,36.67
1711780831772,0.0214,0.6897,0.0290,97.81,36.67
1711780831776,0.0220,0.6868,0.0344,97.81,36.67
1711780831780,0.0226,0.6837,0.0384,97.81,36.67
1711780831784,0.0232,0.6806,0.0400,97.81,36.67
1711780831788,0.0238,0.6773,0.0386,97.81,36.67
1711780831792,0.0243,0.6738,0.0346,97.81,36.67
1711780831796,0.0248,0.6703,0.0292,97.81,36.67
1711780831800,0.0253,0.6666,0.0241,97.81,36.67
1711780831804,0.0258,0.6627,0.0207,97.81,36.67
1711780831808,0.0263,0.6588,0.0201,97.81,36.67
1711780831812,0.0267,0.6547,0.0225,97.81,36.67
1711780831816,0.0271,0.6505,0.0270,97.81,36.67
1711780831820,0.0275,0.6461,0.0325,97.81,36.67
1711780831824,0.0278,0.6417,0.0372,97.81,36.67
1711780831828,0.0281,0.6371,0.0398,97.81,36.67
1711780831832,0.0284,0.6324,0.0394,97.81,36.67
1711780831836,0.0287,0.6275,0.0363,97.81,36.67
1711780831840,0.0290,0.6226,0.0313,97.81,36.67
1711780831844,0.0292,0.6176,0.0259,97.81,36.67
1711780831848,0.0294,0.6124,0.0217,97.81,36.67
1711780831852,0.0296,0.6071,0.0200,97.81,36.67
1711780831856,0.0297,0.6018,0.0213,97.81,36.67
1711780831860,0.0298,0.5963,0.0252,97.82,36.67
1711780831864,0.0299,0.5908,0.0305,97.82,36.67
1711780831868,0.0300,0.5852,0.0357,97.82,36.67
1711780831872,0.0300,0.5795,0.0392,97.82,36.67
1711780831876,0.0300,0.5737,0.0399,97.82,36.67
1711780831880,0.0300,0.5679,0.0377,97.82,36.67
1711780831884,0.0299,0.5620,0.0332,97.82,36.67
1711780831888,0.0299,0.5561,0.0278,97.82,36.67
1711780831892,0.0298,0.5501,0.0230,97.82,36.67
1711780831896,0.0296,0.5441,0.0203,97.82,36.67
1711780831900,0.0295,0.5381,0.0205,97.82,36.67
1711780831904,0.0293,0.5320,0.0235,97.82,36.67
1711780831908,0.0291,0.5259,0.0285,97.82,36.67
1711780831912,0.0288,0.5199,0.0339,97.82,36.67
1711780831916,0.0286,0.5138,0.0382,97.82,36.67
1711780831920,0.0283,0.5077,0.0400,97.82,36.67
1711780831924,0.0280,0.5017,0.0388,97.82,36.67
1711780831928,0.0276,0.4957,0.0350,97.82,36.67
1711780831932,0.0273,0.4897,0.0297,97.82,36.67
1711780831936,0.0269,0.4838,0.0245,97.82,36.67
1711780831940,0.0265,0.4780,0.0210,97.82,36.67
1711780831944,0.0260,0.4722,0.0201,97.82,36.67
1711780831948,0.0256,0.4665,0.0221,97.83,36.67
1711780831952,0.0251,0.4608,0.0266,97.83,36.67
1711780831956,0.0246,0.4553,0.0320,97.83,36.67
1711780831960,0.0240,0.4499,0.0368,97.83,36.67
1711780831964,0.0235,0.4446,0.0397,97.83,36.67
1711780831968,0.0229,0.4394,0.0396,97.83,36.67
1711780831972,0.0223,0.4343,0.0367,97.83,36.67
1711780831976,0.0217,0.4294,0.0318,97.83,36.67
1711780831980,0.0211,0.4246,0.0263,97.83,36.67
1711780831984,0.0204,0.4200,0.0220,97.83,36.67
1711780831988,0.0198,0.4155,0.0200,97.83,36.67
1711780831992,0.0191,0.4112,0.0211,97.83,36.67
1711780831996,0.0184,0.4071,0.0247,97.83,36.67
1711780832000,0.0176,0.4032,0.0300,97.83,36.67
1711780832004,0.0169,0.3995,0.0353,97.83,36.67
1711780832008,0.0161,0.3959,0.0389,97.83,36.67
1711780832012,0.0154,0.3926,0.0400,97.83,36.67
1711780832016,0.0146,0.3895,0.0380,97.83,36.67
1711780832020,0.0138,0.3866,0.0337,97.83,36.67
1711780832024,0.0130,0.3839,0.0282,97.83,36.67
1711780832028,0.0122,0.3814,0.0233,97.83,36.67
1711780832032,0.0113,0.3792,0.0204,97.84,36.67
1711780832036,0.0105,0.3772,0.0203,97.84,36.67
1711780832040,0.0096,0.3754,0.0232,97.84,36.67
1711780832044,0.0086,0.3739,0.0280,97.84,36.67
1711780832048,0.0075,0.3727,0.0334,97.84,36.67
1711780832052,0.0059,0.3716,0.0379,97.84,36.67
1711780832056,0.0033,0.3709,0.0399,97.84,36.67
1711780832060,-0.0010,0.3703,0.0391,97.84,36.67
1711780832064,-0.0081,0.3701,0.0355,97.84,36.67
1711780832068,-0.0190,0.3700,0.0304,97.84,36.67
1711780832072,-0.0342,0.3703,0.0254,97.84,36.67
1711780832076,-0.0530,0.3707,0.0225,97.84,36.67
1711780832080,-0.0727,0.3714,0.0236,97.84,36.67
1711780832084,-0.0895,0.3724,0.0304,97.84,36.67
1711780832088,-0.0990,0.3736,0.0442,97.84,36.67
1711780832092,-0.0962,0.3751,0.0653,97.84,36.67
1711780832096,-0.0731,0.3768,0.0923,97.84,36.67
1711780832100,-0.0119,0.3787,0.1207,97.84,36.67
1711780832104,0.1182,0.3809,0.1440,97.84,36.67
1711780832108,0.3439,0.3833,0.1552,97.84,36.67
1711780832112,0.6444,0.3859,0.1504,97.84,36.67
1711780832116,0.9199,0.3888,0.1310,97.84,36.67
1711780832120,1.0356,0.3918,0.1035,97.85,36.67
1711780832124,0.9277,0.3951,0.0759,97.85,36.67
1711780832128,0.6622,0.3986,0.0547,97.85,36.67
1711780832132,0.3751,0.4023,0.0424,97.85,36.67
1711780832136,0.1657,0.4061,0.0381,97.85,36.67
1711780832140,0.0528,0.4102,0.0384,97.85,36.67
1711780832144,0.0060,0.4144,0.0400,97.85,36.67
1711780832148,-0.0095,0.4188,0.0404,97.85,36.67
1711780832152,-0.0140,0.4234,0.0384,97.85,36.67
1711780832156,-0.0155,0.4281,0.0342,97.85,36.67
1711780832160,-0.0164,0.4330,0.0288,97.85,36.67
1711780832164,-0.0171,0.4379,0.0237,97.85,36.67
1711780832168,-0.0179,0.4431,0.0206,97.85,36.67
1711780832172,-0.0186,0.4483,0.0202,97.85,36.67
1711780832176,-0.0193,0.4537,0.0228,97.85,36.67
1711780832180,-0.0200,0.4592,0.0275,97.85,36.67
1711780832184,-0.0206,0.4647,0.0330,97.85,36.67
1711780832188,-0.0213,0.4704,0.0375,97.85,36.67
1711780832192,-0.0219,0.4761,0.0399,97.85,36.67
1711780832196,-0.0225,0.4819,0.0393,97.85,36.67
1711780832200,-0.0231,0.4877,0.0359,97.85,36.67
1711780832204,-0.0237,0.4936,0.0308,97.86,36.67
1711780832208,-0.0242,0.4995,0.0254,97.86,36.67
1711780832212,-0.0247,0.5055,0.0214,97.86,36.67
1711780832216,-0.0251,0.5115,0.0200,97.86,36.67
1711780832220,-0.0255,0.5175,0.0216,97.86,36.67
1711780832224,-0.0257,0.5235,0.0256,97.86,36.67
1711780832228,-0.0259,0.5295,0.0310,97.86,36.67
1711780832232,-0.0258,0.5355,0.0361,97.86,36.67
1711780832236,-0.0253,0.5415,0.0393,97.86,36.67
1711780832240,-0.0245,0.5474,0.0398,97.86,36.67
1711780832244,-0.0229,0.5534,0.0374,97.86,36.67
1711780832248,-0.0206,0.5592,0.0327,97.86,36.67
1711780832252,-0.0171,0.5651,0.0273,97.86,36.67
1711780832256,-0.0123,0.5708,0.0226,97.86,36.67
1711780832260,-0.0058,0.5765,0.0202,97.86,36.67
1711780832264,0.0026,0.5822,0.0207,97.86,36.67
1711780832268,0.0131,0.5878,0.0239,97.86,36.67
1711780832272,0.0257,0.5932,0.0290,97.86,36.67
1711780832276,0.0403,0.5986,0.0344,97.86,36.67
1711780832280,0.0565,0.6040,0.0384,97.86,36.67
1711780832284,0.0737,0.6092,0.0400,97.87,36.67
1711780832288,0.0913,0.6143,0.0386,97.87,36.67
1711780832292,0.1082,0.6193,0.0346,97.87,36.67
1711780832296,0.1234,0.6242,0.0292,97.87,36.67
1711780832300,0.1359,0.6290,0.0241,97.87,36.67
1711780832304,0.1449,0.6337,0.0207,97.87,36.67
1711780832308,0.1496,0.6383,0.0201,97.87,36.67
1711780832312,0.1498,0.6427,0.0225,97.87,36.67
1711780832316,0.1453,0.6470,0.0270,97.87,36.67
1711780832320,0.1366,0.6512,0.0325,97.87,36.67
1711780832324,0.1243,0.6553,0.0372,97.87,36.67
1711780832328,0.1093,0.6593,0.0398,97.87,36.67
1711780832332,0.0926,0.6631,0.0395,97.87,36.67
1711780832336,0.0753,0.6668,0.0363,97.87,36.67
1711780832340,0.0583,0.6704,0.0314,97.87,36.67
1711780832344,0.0424,0.6738,0.0264,97.87,36.67
1711780832348,0.0280,0.6771,0.0229,97.87,36.67
1711780832352,0.0157,0.6803,0.0227,97.87,36.67
1711780832356,0.0055,0.6834,0.0269,97.87,36.67
1711780832360,-0.0027,0.6864,0.0357,97.87,36.67
1711780832364,-0.0090,0.6892,0.0490,97.87,36.67
1711780832368,-0.0136,0.6919,0.0655,97.88,36.67
1711780832372,-0.0169,0.6945,0.0836,97.88,36.67
1711780832376,-0.0190,0.6970,0.1012,97.88,36.67
1711780832380,-0.0203,0.6993,0.1156,97.88,36.67
1711780832384,-0.0210,0.7016,0.1246,97.88,36.67
1711780832388,-0.0212,0.7037,0.1268,97.88,36.67
1711780832392,-0.0211,0.7058,0.1220,97.88,36.67
1711780832396,-0.0208,0.7077,0.1117,97.88,36.67
1711780832400,-0.0203,0.7095,0.0984,97.88,36.67
1711780832404,-0.0197,0.7112,0.0848,97.88,36.67
1711780832408,-0.0191,0.7129,0.0730,97.88,36.67
1711780832412,-0.0184,0.7144,0.0637,97.88,36.67
1711780832416,-0.0177,0.7159,0.0566,97.88,36.67
1711780832420,-0.0170,0.7172,0.0505,97.88,36.67
1711780832424,-0.0163,0.7185,0.0444,97.88,36.67
1711780832428,-0.0155,0.7197,0.0377,97.88,36.67
1711780832432,-0.0147,0.7208,0.0310,97.88,36.67
1711780832436,-0.0139,0.7218,0.0250,97.88,36.67
1711780832440,-0.0131,0.7228,0.0211,97.88,36.67
1711780832444,-0.0123,0.7237,0.0201,97.88,36.67
1711780832448,-0.0115,0.7245,0.0222,97.89,36.67
1711780832452,-0.0106,0.7253,0.0266,97.89,36.67
1711780832456,-0.0098,0.7260,0.0320,97.89,36.67
1711780832460,-0.0089,0.7266,0.0368,97.89,36.67
1711780832464,-0.0080,0.7272,0.0397,97.89,36.67
1711780832468,-0.0072,0.7277,0.0396,97.89,36.67
1711780832472,-0.0063,0.7282,0.0367,97.89,36.67
1711780832476,-0.0054,0.7286,0.0318,97.89,36.67
1711780832480,-0.0045,0.7290,0.0263,97.89,36.67
1711780832484,-0.0036,0.7293,0.0220,97.89,36.67
1711780832488,-0.0027,0.7295,0.0200,97.89,36.67
1711780832492,-0.0018,0.7297,0.0211,97.89,36.67
1711780832496,-0.0009,0.7299,0.0247,97.89,36.67
1711780832500,0.0000,0.7300,0.0300,97.89,36.67
1711780832504,0.0009,0.7300,0.0353,97.89,36.67
1711780832508,0.0018,0.7300,0.0389,97.89,36.67
1711780832512,0.0027,0.7300,0.0400,97.89,36.67
1711780832516,0.0036,0.7299,0.0380,97.89,36.67
1711780832520,0.0045,0.7297,0.0337,97.89,36.67
1711780832524,0.0054,0.7295,0.0282,97.89,36.67
1711780832528,0.0063,0.7293,0.0233,97.90,36.67
1711780832532,0.0072,0.7289,0.0204,97.90,36.67
1711780832536,0.0080,0.7286,0.0203,97.90,36.67
1711780832540,0.0089,0.7281,0.0232,97.90,36.67
1711780832544,0.0098,0.7276,0.0280,97.90,36.67
1711780832548,0.0106,0.7271,0.0334,97.90,36.67
1711780832552,0.0115,0.7265,0.0379,97.90,36.67
1711780832556,0.0123,0.7258,0.0399,97.90,36.67
1711780832560,0.0131,0.7250,0.0390,97.90,36.67
1711780832564,0.0139,0.7242,0.0355,97.90,36.67
1711780832568,0.0147,0.7233,0.0303,97.90,36.67
1711780832572,0.0155,0.7223,0.0250,97.90,36.67
1711780832576,0.0163,0.7212,0.0212,97.90,36.67
1711780832580,0.0170,0.7201,0.0200,97.90,36.67
1711780832584,0.0178,0.7189,0.0218,97.90,36.67
1711780832588,0.0185,0.7175,0.0261,97.90,36.67
1711780832592,0.0192,0.7161,0.0315,97.90,36.67
1711780832596,0.0199,0.7146,0.0365,97.90,36.67
1711780832600,0.0205,0.7130,0.0395,97.90,36.67
1711780832604,0.0212,0.7113,0.0397,97.90,36.67
1711780832608,0.0218,0.7095,0.0370,97.91,36.67
1711780832612,0.0224,0.7075,0.0322,97.91,36.67
1711780832616,0.0230,0.7055,0.0268,97.91,36.67
1711780832620,0.0236,0.7033,0.0223,97.91,36.67
1711780832624,0.0241,0.7011,0.0201,97.91,36.67
1711780832628,0.0247,0.6987,0.0208,97.91,36.67
1711780832632,0.0252,0.6962,0.0243,97.91,36.67
1711780832636,0.0256,0.6936,0.0295,97.91,36.67
1711780832640,0.0261,0.6908,0.0348,97.91,36.67
1711780832644,0.0265,0.6880,0.0387,97.91,36.67
1711780832648,0.0269,0.6850,0.0400,97.91,36.67
1711780832652,0.0273,0.6818,0.0383,97.91,36.67
1711780832656,0.0277,0.6786,0.0341,97.91,36.67
1711780832660,0.0280,0.6752,0.0287,97.91,36.67
1711780832664,0.0283,0.6717,0.0237,97.91,36.67
1711780832668,0.0286,0.6680,0.0206,97.91,36.67
1711780832672,0.0289,0.6642,0.0202,97.91,36.67
1711780832676,0.0291,0.6603,0.0228,97.91,36.67
1711780832680,0.0293,0.6563,0.0275,97.91,36.67
1711780832684,0.0295,0.6521,0.0330,97.92,36.67
1711780832688,0.0296,0.6478,0.0375,97.92,36.67
1711780832692,0.0298,0.6434,0.0399,97.92,36.67
1711780832696,0.0299,0.6389,0.0393,97.92,36.67
1711780832700,0.0299,0.6342,0.0359,97.92,36.67
1711780832704,0.0300,0.6294,0.0308,97.92,36.67
1711780832708,0.0300,0.6246,0.0254,97.92,36.67
1711780832712,0.0300,0.6195,0.0214,97.92,36.67
1711780832716,0.0299,0.6144,0.0200,97.92,36.67
1711780832720,0.0299,0.6092,0.0216,97.92,36.67
1711780832724,0.0298,0.6039,0.0256,97.92,36.67
1711780832728,0.0297,0.5985,0.0310,97.92,36.67
1711780832732,0.0295,0.5930,0.0361,97.92,36.67
1711780832736,0.0293,0.5874,0.0393,97.92,36.67
1711780832740,0.0291,0.5817,0.0398,97.92,36.67
1711780832744,0.0289,0.5760,0.0374,97.92,36.67
1711780832748,0.0287,0.5702,0.0327,97.92,36.67
1711780832752,0.0284,0.5643,0.0273,97.92,36.67
1711780832756,0.0281,0.5584,0.0226,97.92,36.67
1711780832760,0.0278,0.5525,0.0202,97.92,36.67
1711780832764,0.0274,0.5465,0.0207,97.93,36.67
1711780832768,0.0270,0.5404,0.0239,97.93,36.67
1711780832772,0.0266,0.5344,0.0290,97.93,36.67
1711780832776,0.0262,0.5283,0.0344,97.93,36.67
1711780832780,0.0257,0.5222,0.0384,97.93,36.67
1711780832784,0.0252,0.5162,0.0400,97.93,36.67
1711780832788,0.0247,0.5101,0.0386,97.93,36.67
1711780832792,0.0242,0.5040,0.0346,97.93,36.67
1711780832796,0.0237,0.4980,0.0292,97.93,36.67
1711780832800,0.0231,0.4921,0.0241,97.93,36.67
1711780832804,0.0225,0.4861,0.0207,97.93,36.67
1711780832808,0.0219,0.4802,0.0201,97.93,36.67
1711780832812,0.0213,0.4744,0.0225,97.93,36.67
1711780832816,0.0206,0.4687,0.0270,97.93,36.67
1711780832820,0.0200,0.4630,0.0325,97.93,36.67
1711780832824,0.0193,0.4575,0.0372,97.93,36.67
1711780832828,0.0186,0.4520,0.0398,97.93,36.67
1711780832832,0.0179,0.4466,0.0394,97.93,36.67
1711780832836,0.0171,0.4414,0.0363,97.93,36.67
1711780832840,0.0164,0.4363,0.0313,97.94,36.67
1711780832844,0.0156,0.4313,0.0259,97.94,36.67
1711780832848,0.0148,0.4265,0.0217,97.94,36.67
1711780832852,0.0141,0.4218,0.0200,97.94,36.67
1711780832856,0.0132,0.4173,0.0213,97.94,36.67
1711780832860,0.0124,0.4129,0.0252,97.94,36.67
1711780832864,0.0116,0.4087,0.0305,97.94,36.67
1711780832868,0.0108,0.4047,0.0357,97.94,36.67
1711780832872,0.0099,0.4009,0.0392,97.94,36.67
1711780832876,0.0091,0.3973,0.0399,97.94,36.67
1711780832880,0.0082,0.3939,0.0377,97.94,36.67
1711780832884,0.0073,0.3907,0.0332,97.94,36.67
1711780832888,0.0064,0.3877,0.0278,97.94,36.67
1711780832892,0.0055,0.3849,0.0230,97.94,36.67
1711780832896,0.0047,0.3824,0.0203,97.94,36.67
1711780832900,0.0038,0.3800,0.0205,97.94,36.67
1711780832904,0.0029,0.3780,0.0235,97.94,36.67
1711780832908,0.0020,0.3761,0.0285,97.94,36.67
1711780832912,0.0011,0.3745,0.0339,97.94,36.67
1711780832916,0.0002,0.3731,0.0382,97.95,36.67
1711780832920,-0.0008,0.3720,0.0400,97.95,36.67
1711780832924,-0.0017,0.3711,0.0388,97.95,36.67
1711780832928,-0.0026,0.3705,0.0350,97.95,36.67
1711780832932,-0.0035,0.3701,0.0297,97.95,36.67
1711780832936,-0.0044,0.3700,0.0245,97.95,36.67
1711780832940,-0.0053,0.3701,0.0210,97.95,36.67
1711780832944,-0.0061,0.3705,0.0201,97.95,36.67
1711780832948,-0.0070,0.3711,0.0221,97.95,36.67
1711780832952,-0.0079,0.3720,0.0266,97.95,36.67
1711780832956,-0.0088,0.3731,0.0320,97.95,36.67
1711780832960,-0.0096,0.3745,0.0368,97.95,36.67
1711780832964,-0.0105,0.3761,0.0397,97.95,36.67
1711780832968,-0.0113,0.3779,0.0396,97.95,36.67
1711780832972,-0.0122,0.3800,0.0367,97.95,36.67
1711780832976,-0.0130,0.3823,0.0318,97.95,36.67
1711780832980,-0.0138,0.3849,0.0263,97.95,36.67
1711780832984,-0.0146,0.3876,0.0220,97.95,36.67
1711780832988,-0.0154,0.3906,0.0200,97.95,36.67
1711780832992,-0.0161,0.3938,0.0211,97.96,36.67
1711780832996,-0.0169,0.3972,0.0247,97.96,36.67
1711780833000,-0.0176,0.4008,0.0300,97.96,36.67
1711780833004,-0.0184,0.4046,0.0353,97.96,36.67
1711780833008,-0.0191,0.4086,0.0389,97.96,36.67
1711780833012,-0.0198,0.4127,0.0400,97.96,36.67
1711780833016,-0.0204,0.4171,0.0380,97.96,36.67
1711780833020,-0.0211,0.4216,0.0337,97.96,36.67
1711780833024,-0.0217,0.4262,0.0282,97.96,36.67
1711780833028,-0.0223,0.4310,0.0233,97.96,36.67
1711780833032,-0.0229,0.4360,0.0204,97.96,36.67
1711780833036,-0.0235,0.4411,0.0203,97.96,36.67
1711780833040,-0.0241,0.4463,0.0232,97.96,36.67
1711780833044,-0.0247,0.4516,0.0280,97.96,36.67
1711780833048,-0.0255,0.4570,0.0334,97.96,36.67
1711780833052,-0.0267,0.4625,0.0379,97.96,36.67
1711780833056,-0.0289,0.4681,0.0399,97.96,36.67
1711780833060,-0.0327,0.4738,0.0391,97.96,36.67
1711780833064,-0.0393,0.4796,0.0355,97.96,36.67
1711780833068,-0.0497,0.4854,0.0304,97.97,36.67
1711780833072,-0.0644,0.4913,0.0254,97.97,36.67
1711780833076,-0.0826,0.4972,0.0225,97.97,36.67
1711780833080,-0.1017,0.5032,0.0236,97.97,36.67
1711780833084,-0.1179,0.5091,0.0304,97.97,36.67
1711780833088,-0.1268,0.5151,0.0442,97.97,36.67
1711780833092,-0.1233,0.5212,0.0653,97.97,36.67
1711780833096,-0.0995,0.5272,0.0923,97.97,36.67
1711780833100,-0.0376,0.5332,0.1207,97.97,36.67
1711780833104,0.0932,0.5392,0.1440,97.97,36.67
